model,source_language,target_language,layer,is_self_transfer,accuracy,accuracy_pct,macro_f1,macro_f1_pct,num_tokens,train_split,eval_split,input_file
afriberta_large,swa,yor,6,False,0.42303037288917067,42.30303728891707,0.32290198460801084,32.290198460801086,17351,train,test,layer_sweep_metrics.json
afriberta_large,swa,yor,7,False,0.4130021324419342,41.300213244193415,0.2981596361256901,29.815963612569007,17351,train,test,layer_sweep_metrics.json
afriberta_large,swa,yor,8,False,0.41363610166561005,41.363610166561,0.28702540128648507,28.702540128648508,17351,train,test,layer_sweep_metrics.json
afriberta_large,swa,yor,9,False,0.39870900812633275,39.87090081263327,0.28187159211882895,28.187159211882896,17351,train,test,layer_sweep_metrics.json
afriberta_large,swa,yor,10,False,0.3958849634026857,39.58849634026857,0.28524542797876257,28.524542797876258,17351,train,test,layer_sweep_metrics.json
afriberta_large,wol,hau,0,False,0.3028242000259101,30.28242000259101,0.1573861077884151,15.738610778841512,15438,train,test,layer_sweep_metrics.json
afriberta_large,wol,hau,1,False,0.3832102603964244,38.32102603964244,0.1837811606647945,18.37811606647945,15438,train,test,layer_sweep_metrics.json
afriberta_large,wol,hau,2,False,0.37563155849203267,37.56315584920327,0.18279915945906794,18.279915945906794,15438,train,test,layer_sweep_metrics.json
afriberta_large,wol,hau,3,False,0.3819147557973831,38.19147557973831,0.20230963153189996,20.230963153189997,15438,train,test,layer_sweep_metrics.json
afriberta_large,wol,hau,4,False,0.37103251716543595,37.103251716543596,0.1943515281157907,19.43515281157907,15438,train,test,layer_sweep_metrics.json
afriberta_large,wol,hau,5,False,0.34998056743101436,34.998056743101436,0.18835564827636034,18.835564827636034,15438,train,test,layer_sweep_metrics.json
afriberta_large,wol,hau,6,False,0.33948698017877965,33.948698017877966,0.18741099179208334,18.741099179208334,15438,train,test,layer_sweep_metrics.json
afriberta_large,wol,hau,7,False,0.3639720171006607,36.39720171006607,0.194658770394064,19.4658770394064,15438,train,test,layer_sweep_metrics.json
afriberta_large,wol,hau,8,False,0.3774452649306905,37.74452649306905,0.19904824362945403,19.9048243629454,15438,train,test,layer_sweep_metrics.json
afriberta_large,wol,hau,9,False,0.36410156756056483,36.41015675605648,0.1998022675171456,19.98022675171456,15438,train,test,layer_sweep_metrics.json
afriberta_large,wol,hau,10,False,0.33883922787925896,33.8839227879259,0.18151486351828813,18.15148635182881,15438,train,test,layer_sweep_metrics.json
afriberta_large,wol,ibo,0,False,0.2814235005005916,28.14235005005916,0.14309491332769597,14.309491332769596,21974,train,test,layer_sweep_metrics.json
afriberta_large,wol,ibo,1,False,0.4490306726130882,44.90306726130882,0.20654353365822695,20.654353365822693,21974,train,test,layer_sweep_metrics.json
afriberta_large,wol,ibo,2,False,0.4147629016109948,41.476290161099485,0.1853328217406124,18.53328217406124,21974,train,test,layer_sweep_metrics.json
afriberta_large,wol,ibo,3,False,0.4033858196049877,40.33858196049877,0.22296665723418274,22.296665723418275,21974,train,test,layer_sweep_metrics.json
afriberta_large,wol,ibo,4,False,0.3583325748611996,35.83325748611996,0.19522401206400758,19.522401206400758,21974,train,test,layer_sweep_metrics.json
afriberta_large,wol,ibo,5,False,0.3389005187949395,33.890051879493946,0.17464599633381128,17.464599633381127,21974,train,test,layer_sweep_metrics.json
afriberta_large,wol,ibo,6,False,0.28196960043687996,28.196960043687998,0.16769027486602864,16.769027486602862,21974,train,test,layer_sweep_metrics.json
afriberta_large,wol,ibo,7,False,0.34850277600800944,34.85027760080094,0.19233535031263374,19.233535031263376,21974,train,test,layer_sweep_metrics.json
afriberta_large,wol,ibo,8,False,0.3552835168835897,35.528351688358974,0.1579906325319971,15.79906325319971,21974,train,test,layer_sweep_metrics.json
afriberta_large,wol,ibo,9,False,0.3369891690179303,33.69891690179303,0.1758011401946408,17.58011401946408,21974,train,test,layer_sweep_metrics.json
afriberta_large,wol,ibo,10,False,0.30695367252207156,30.695367252207156,0.1600214816433903,16.00214816433903,21974,train,test,layer_sweep_metrics.json
afriberta_large,wol,swa,0,False,0.24281448301605077,24.281448301605078,0.11215867424187789,11.21586742418779,16074,train,test,layer_sweep_metrics.json
afriberta_large,wol,swa,1,False,0.3216996391688441,32.169963916884406,0.13824910091462914,13.824910091462913,16074,train,test,layer_sweep_metrics.json
afriberta_large,wol,swa,2,False,0.33358218240637055,33.35821824063706,0.13985133772211794,13.985133772211794,16074,train,test,layer_sweep_metrics.json
afriberta_large,wol,swa,3,False,0.3388080129401518,33.88080129401518,0.16937205508822314,16.937205508822313,16074,train,test,layer_sweep_metrics.json
